climactor_id,plan_type,plan_name,plan_adopted_year,plan_end_year,plan_boundary,plan_boundary_desc,plan_url,plan_comments,datasource_id
c2f677fdd698e1d5,Mitigation,NA,2022,2030,Same,Boundary same as jurisdiction,https://www.fredericton.ca/en/community/climate-change/community-energy-and-emissions-planhttpNAhttpNA,"Strategic short-, medium- and long-term strategies and actions are outlined in 8 goal areas, and encompass a wide range of approaches, from educational campaigns, to increases in regulations and standards over time, to leveraging new and existing funding. These strategies will complement existing initiatives and put the City on a path towards its 2030 and 2050 GHG reduction target. The 8 areas are:Existing BuildingsNew BuildingsLand-usePersonal VehiclesActive TransportationSolid WasteAlternative EnergyCommunity Outreach and FundingMunicipal Leadership",CDP Cities 2024
c2f677fdd698e1d5,Adaptation,City of Fredericton Climate Change Adaptation Plan,2020,2025,Same,Boundary same as jurisdiction,https://www.fredericton.ca/en/community/climate-change/community-energy-and-emissions-planhttpNAhttpNA,The identified actions fall under six goal areas. These goals emerged during the planning process. A cross-cuttingaction area was also identified for actions that will help achieve each of the other goals and the overall mission ofthe plan. The identified goals represent the areas where the City has the authority and ability to enact change tominimize climate risks and build resilience. They include:-Maintaining health and safety-Minimizing risks to buildings and properties-Strengthening resilience of core municipal infrastructure-Minimizing disruptions to municipal services and programs offered to the community-Strengthening resilience of natural infrastructure and assets-Creating partnerships and empowering the community,CDP Cities 2024
c2f677fdd698e1d5,Mitigation,Corporate Energy & Emissions Plan,2022,2030,Smaller,Smaller boundary: Only local government operations,https://www.fredericton.ca/en/community/climate-change/community-energy-and-emissions-planhttpNAhttpNA,"The proposed initiatives included in the CEEP support the completion of the actions listed above and ultimately the 2030 and 2050 GHG reduction targets. The initiatives have been organized into five key categories: Buildings and Facilities, Transit, Fleet and Equipment, Solid Waste, Water and Wastewater, and Corporate Leadership and are summarized below.",CDP Cities 2024
80d83a17252cced7,Integrated,NA,2019,2030,Same,Boundary same as jurisdiction,https://www.cornwall.gov.uk/environment-and-planning/climate-emergency/our-action-plan/httpNA,NA,CDP Cities 2024
80d83a17252cced7,Adaptation,"Climate Resilient Devon, Cornwall and Isles of Scilly – Adaptation Strategy Consultation (www.climateresilient-dcios.org.uk/#adaptation-strategy)",2019,2059,Larger,Wider boundary: Devon & Isles of Scilly,https://www.cornwall.gov.uk/environment-and-planning/climate-emergency/our-action-plan/httpNA,NA,CDP Cities 2024
5b9e40bada696d0b,Integrated,Plan climat et energie de la ville de Yaounde 4,2020,2030,Larger,"Wider boundary: Elle couvre tous les 65 quartiers et villages de Yaoundé 4 ainsi toutes les limites des chefferies traditionnelles hors circonscription administrative de la municipalité de Yaoundé 4 . elle touche aussi la municipalité de Nkolafamba, Yaounde 3 et 5",httpNA,"la mise en oeuvre, le suivi/évaluation du PACAEDC de la commune de Yaoundé 4 va mobiliser des importantes ressources humaines, techniques et une enveloppe financière d’environ 445356952,16 EURO",CDP Cities 2024
e2668d9b218d518d,Integrated,NA,2018,2030,Same,Boundary same as jurisdiction,httpNA,NA,CDP Cities 2024
b6b1866ffcd2a584,Mitigation,NA,2015,NA,Same,Boundary same as jurisdiction,httpNA,Please find the details of EU Project including information on Muğla Mitigation Plan 2017: https://www.iklimin.org/tr/hibe%20projeleri/iklim-degisikligi-azaltimi-projesi/,CDP Cities 2024
c5df3b57e7b8c062,Integrated,NA,2020,2050,Same,Boundary same as jurisdiction,https://scioteca.caf.com/bitstream/handle/123456789/1816/Diagn%c3%b3stico%20clim%c3%a1tico%20integral%20y%20plan%20de%20acci%c3%b3n%20para%20la%20ciudad%20de%20Portoviejo%2c%20Ecuador.%20Resumen%20ejecutivo.pdf?sequence=4&isAllowed=y,"El inventario cubre las emisiones generadas a partir de consumo de energía en unidades estacionarias, transporte, residuos, procesos industriales y uso de productos, y agricultura, silvicultura y otros usos del suelo (AFOLU). Las mismas se dividen en tres alcances (alcance 1: todas las emisiones directas de GEI; alcance 2: emisiones indirectas de GEI asociadas al consumo de electricidad, calor o vapor adquiridos, y alcance 3: otras emisiones indirectas, como las asociadas a la extracción y producción de materiales y combustibles comprados, actividades relacionadas con el transporte en vehículos que no son propiedad o controlados por la entidad analizada y actividades relacionadas con la electricidad no cubiertas en el alcance 2 (ej., pérdidas en la transmisión y distribución), actividades subcontratadas, disposición de desechos, etc.).El estudio de riesgo climatico se ha basado en los lineamientos dados por el Quinto Informe de Evaluación del Grupo Intergubernamental de Expertos sobre el Cambio Climático (IPCC) en torno a las variables de amenaza climática, exposición, sensibilidad y capacidad de adaptación.Dentro de los escenarios futuros de cambio climático proyectados por el IPCC en su AR5 y los usados por los estudios de regionalización para la Tercera Comunicación Nacional del Ecuador, se ha trabajado con el RCP 4,5 y el RCP 8,5. Se utilizaron estos dos escenarios, puesto que el primero (RCP 4,5) es el que más se ajusta a Ecuador si las condiciones y tendencias climáticas actuales se mantuviesen iguales en el presente siglo ( MAE; PNUD, 2016). Por otro lado, el escenario RCP 8,5 es el que muestra las peores condiciones futuras proyectadas y, por lo tanto, sería el máspesimista al que se podría enfrentar la ciudad",CDP Cities 2024
b789a68ec2b4e02f,Mitigation,Monteverde_Plan de mitigación_2023-2026 19.7.xlsx  y  BIOMATEC_Monteverde_Acciones de reducción 2020-2022 19.7.xlsx,2023,2026,Larger,"Wider boundary: El Distrito de Monteverde está económicamente interdependiente con las comunidades adyacentes. Por ejemplo, las comunidades adyacentes compran su petroleo en Monteverde, entregan sus residuos en Monteverde. Por eso, las acciones abarcan toda la zona",httpNAhttpNAhttpNA,"Las acciones de mitigación se encuentran en distintos estados de la implementación  algunas por ejemplo se encuentran en su fase inicial de desarrollo y estudios,  otras han iniciado procesos de  implementación o no implementación de momento. (Ver acciones de reducción del 2020-2022, la totalidad de las acciones presentadas en tal documento continúan en el plan del 2023-2026).En avance es lento ya que no se cuenta con un presupuesto municipal para todas las acciones por tanto su ejecución varía según la cantidad de fondos recibidos de donaciones o  financiamiento externo (internacional o local).",CDP Cities 2024
b789a68ec2b4e02f,Adaptation,Plan de Adaptación al Cambio Climático de Monteverde 2022-2024,2022,2024,Larger,"Wider boundary: El Distrito de Monteverde está económicamente interdependiente con las comunidades adyacentes.  Las comunidades adyacentes dependen de las agencias del Ministerio de Agricultura, la clínica, la Cámara de Turismo y otras entidades en el distrito.",httpNAhttpNAhttpNA,"Las acciones de adaptación se encuentran en distintos estados de la implementación  algunas por ejemplo se encuentran en su fase inicial de desarrollo y estudios,  otras han iniciado procesos de  implementación o no implementación de momento. En avance es lento ya que no se cuenta con un presupuesto municipal para todas las acciones, muchas de las acciones provienen directamente del sector privado, por tanto su ejecución varía según la cantidad de fondos recibidos de donaciones,  financiamiento externo (internacional o local) o fondos propios de las organizaciones involucradas",CDP Cities 2024
b789a68ec2b4e02f,Integrated,Resumen Plan CORCLIMA 2023.docx.pdf,2022,2023,Larger,"Wider boundary: El Distrito de Monteverde está económicamente interdependiente con las comunidades adyacentes.  Las comunidades adyacentes dependen de las agencias del Ministerio de Agricultura, la clínica, la Cámara de Turismo y otras entidades en el distrito.",httpNAhttpNAhttpNA,"La confección del mismo toma como referencia los compromisos nacionales e internacionales del país para no sobrepasar el 1,5°C.",CDP Cities 2024
2c5febbdad7ee50c,Integrated,NA,2023,2026,Same,Boundary same as jurisdiction,https://drive.google.com/drive/folders/1f1QZ0s87luRKyUmplVuy1WQGV_R-ziwV?usp=sharinghttpNA,Principalmente las acciones se concentran el residuos y transporte.,CDP Cities 2024
2c5febbdad7ee50c,Integrated,www.desamparados.go.cr,2022,2027,Same,Boundary same as jurisdiction,https://drive.google.com/drive/folders/1f1QZ0s87luRKyUmplVuy1WQGV_R-ziwV?usp=sharinghttpNA,NA,CDP Cities 2024
17858718ab163ccf,Adaptation,Actualización del Plan de Acción de Adaptación cantón de Quepos 2024 - 2030,2020,NA,Same,Boundary same as jurisdiction,httpNA,"El plan es un primer esfuerzo , que será revisado conforme se desarrollen las acciones para según sus resultados aumentar el alcance de cada una,  su ambición e incluir nuevas acciones.",CDP Cities 2024
ca8ff30bddcacdce,Integrated,NA,2022,2030,Same,Boundary same as jurisdiction,https://my.northtyneside.gov.uk/sites/default/files/web-page-related-files/North%20Tyneside%20Carbon%20Net-Zero%202030%20Action%20Plan.pdf,"During 2020 we worked with industry experts The Carbon Trust and consulted with a wide range of stakeholders in the production of our 'Climate Emergency Action Plan'.The Carbon Trust action plan set out emissions scenario analyses to help the Borough understand how it may be able to meet its net-zero target.  Four scenarios were produced: ‘Business as usual’, ‘Energy efficiency and alternative fuels’, ‘High electrification’ and ‘Radical response’. The scenarios achieve a 26%, 86%, 85% and 94% reduction in emissions respectively from the 2017 baseline to the target year in 2050, with a variety of interim targets / pathways. The Council published a new ambitious policy commitment in 'Our North Tyneside Plan Council Plan 2021- 25', committing the authority to the publishing of an action plan of the steps we will take and the national investment we will seek to make North Tyneside carbon net zero by 2030 - see the action plan attached. This target for net-zero carbon emissions across the borough is now well ahead of the UK government's target of achieving carbon net zero by 2050. Thee plan also covers adaptation, reflecting the short, medium- and long-term climate change risks to residents, business, and infrastructure as a result of hotter and drier summers, more intense rainfall, stronger winds and more storminess, and warmer winters. The council undertook to deliver a risk-based revision of climate adaptation to its service provision using the BEIS sponsored Climate Adaptation toolkit and its five-step process. This work builds upon previous risk assessments undertaken in line with the government’s former National Indicator 188. The climate adaptation toolkit can be found here:  https://my.northtyneside.gov.uk/sites/default/files/web-page-related-files/Climate%20Adaptation%20Toolkit%20Booklet%20Feb%2023.pdf",CDP Cities 2024
